,HUBB
2026-04-27,555.3400268554688
2026-04-28,544.7100219726562
2026-04-29,545.9299926757812
2026-04-30,508.1700134277344
2026-05-01,508.4299926757813
2026-05-04,516.0
2026-05-05,507.80999755859375
2026-05-06,502.3399963378906
2026-05-07,493.0400085449219
2026-05-08,492.5799865722656
2026-05-11,490.1600036621094
2026-05-12,485.9800109863281
2026-05-13,483.7900085449219
2026-05-14,482.0299987792969
2026-05-15,479.9700012207031
2026-05-18,470.8699951171875
2026-05-19,461.5
2026-05-20,463.3200073242187
2026-05-21,460.9800109863281
2026-05-22,475.010009765625
2026-05-26,478.0499877929687
2026-05-27,484.25
2026-05-28,473.9299926757813
2026-05-29,473.6099853515625
2026-06-01,462.9299926757813
2026-06-02,480.4599914550781
2026-06-03,484.9100036621094
2026-06-04,485.2699890136719
2026-06-05,476.8200073242187
2026-06-08,485.0299987792969
2026-06-09,486.4700012207031
2026-06-10,467.5899963378906
2026-06-11,469.32000732421875
2026-06-12,476.8900146484375
